building_id,damage_grade,damage_grade_n
603573,3,2
738420,3,2
493304,2,1
519825,2,1
862568,2,1
586922,3,2
466082,2,1
793383,3,2
199491,2,1
327348,2,1
301722,2,1
976894,3,2
427533,1,0
193735,2,1
600831,2,1
503865,2,1
770000,3,2
697697,3,2
345317,2,1
786136,3,2
1036418,2,1
131010,2,1
756580,2,1
667498,2,1
399407,2,1
632500,2,1
191221,2,1
809919,3,2
174376,3,2
22809,2,1
22566,2,1
563487,3,2
935483,2,1
885823,3,2
598207,2,1
959539,3,2
695398,1,0
628888,2,1
294083,2,1
201324,2,1
570943,2,1
609759,2,1
427924,2,1
476453,2,1
294541,1,0
809693,2,1
26701,2,1
987087,2,1
1022271,3,2
345705,3,2
185747,3,2
594261,2,1
487573,2,1
866293,2,1
928320,2,1
54989,2,1
991771,2,1
996228,2,1
937877,3,2
860923,2,1
906604,1,0
310288,2,1
673471,3,2
855994,2,1
412442,2,1
1027068,2,1
554277,2,1
167738,3,2
601709,3,2
127260,3,2
342350,2,1
784510,2,1
1040409,3,2
426635,2,1
471122,3,2
837785,2,1
13213,2,1
93969,1,0
349094,2,1
573203,2,1
576245,2,1
268337,2,1
921382,3,2
537846,1,0
13280,2,1
399246,2,1
962191,1,0
883457,2,1
972741,2,1
363344,3,2
65377,2,1
69683,3,2
93924,2,1
488419,3,2
748260,3,2
322933,1,0
885501,2,1
36239,2,1
1002441,3,2
103009,2,1
399541,2,1
72607,3,2
313882,2,1
850635,3,2
635843,2,1
195969,1,0
965680,3,2
378872,3,2
686302,2,1
853260,3,2
8701,3,2
199775,3,2
919960,3,2
936631,3,2
456848,2,1
365906,2,1
75081,3,2
24432,2,1
553550,3,2
113615,2,1
60777,3,2
142838,3,2
788844,3,2
193677,3,2
362119,3,2
471096,3,2
762597,1,0
1046689,2,1
610133,2,1
744111,3,2
119417,3,2
890266,2,1
407556,2,1
648448,1,0
285033,2,1
901536,3,2
144710,3,2
457956,3,2
85235,2,1
362425,1,0
446,2,1
623762,3,2
1040957,2,1
702032,2,1
800828,3,2
123797,2,1
910362,3,2
932212,2,1
493808,2,1
845153,2,1
270542,2,1
499396,3,2
726945,2,1
311843,2,1
618214,3,2
1002772,2,1
784486,2,1
628998,2,1
189642,3,2
697459,2,1
442297,2,1
205251,2,1
756371,3,2
59233,2,1
614769,1,0
102217,2,1
380344,1,0
63814,2,1
578663,1,0
696537,3,2
656274,2,1
84014,2,1
637883,3,2
225071,3,2
869881,2,1
329899,3,2
281622,2,1
835545,3,2
1048143,2,1
815883,3,2
1047204,2,1
293735,2,1
506756,1,0
646988,2,1
827373,2,1
44292,2,1
1013835,2,1
616867,3,2
1009629,2,1
1010095,3,2
274612,2,1
233122,2,1
148776,2,1
279097,2,1
979878,2,1
193795,2,1
839294,3,2
253639,3,2
1015622,3,2
641306,2,1
361979,2,1
954765,2,1
168360,1,0
971328,3,2
577859,2,1
206928,2,1
726976,2,1
22939,2,1
252471,2,1
693245,3,2
557931,1,0
807836,2,1
681463,3,2
741521,3,2
64054,3,2
303025,3,2
233139,2,1
709530,2,1
205400,2,1
267664,2,1
352718,2,1
819034,2,1
953019,2,1
747600,3,2
452743,3,2
951463,2,1
290493,2,1
641393,3,2
540083,2,1
584102,3,2
466665,3,2
101247,3,2
785650,2,1
794416,2,1
142620,1,0
951508,3,2
1014250,3,2
512039,2,1
5264,3,2
72802,2,1
404130,1,0
141859,3,2
402946,3,2
849957,3,2
193935,2,1
292558,2,1
304417,3,2
698613,2,1
394176,2,1
222280,3,2
118834,1,0
48389,3,2
1025495,2,1
583819,2,1
351527,2,1
587019,2,1
776071,1,0
187715,2,1
418352,3,2
752957,2,1
222425,2,1
656092,3,2
828702,2,1
1023572,2,1
436919,2,1
19240,2,1
462496,3,2
239320,3,2
594320,3,2
396894,3,2
37985,2,1
220674,2,1
188684,3,2
355486,2,1
92367,2,1
102608,2,1
60654,2,1
282221,2,1
994114,3,2
153926,3,2
881352,2,1
668127,3,2
32498,3,2
954570,3,2
132783,3,2
674912,2,1
374268,2,1
278663,3,2
940788,2,1
945780,2,1
894693,2,1
363324,2,1
93325,3,2
780256,3,2
497751,3,2
798595,1,0
396813,2,1
463887,2,1
297799,3,2
646181,2,1
332484,1,0
449898,3,2
249339,2,1
337280,2,1
891792,2,1
1017450,2,1
815741,2,1
627979,3,2
88585,2,1
703274,2,1
946070,2,1
843347,3,2
332516,2,1
1000311,3,2
113119,2,1
957732,2,1
220121,3,2
330861,2,1
742689,2,1
227416,2,1
221562,2,1
582542,3,2
714888,2,1
639900,2,1
31386,2,1
710486,2,1
1003567,2,1
167951,2,1
429201,3,2
437352,2,1
325557,3,2
466998,2,1
840328,2,1
946569,2,1
581671,3,2
526840,3,2
388263,2,1
984070,3,2
374235,2,1
850431,3,2
284899,2,1
175254,2,1
130240,1,0
496499,2,1
683293,3,2
1010448,2,1
543973,3,2
797481,3,2
359088,3,2
34154,3,2
744424,2,1
44298,2,1
108362,2,1
514619,2,1
855710,2,1
135693,2,1
976368,2,1
105580,2,1
717738,2,1
715631,2,1
881669,2,1
480601,2,1
770086,3,2
17321,3,2
646425,2,1
324280,2,1
585661,3,2
50373,3,2
966067,3,2
203678,3,2
318964,3,2
1008970,2,1
278074,2,1
393021,2,1
121523,3,2
878256,2,1
534673,2,1
434072,2,1
581354,3,2
725692,1,0
1041864,2,1
779380,2,1
415880,2,1
446229,1,0
327515,2,1
254498,2,1
778669,3,2
604891,2,1
1031651,2,1
454324,3,2
264002,2,1
981570,2,1
912265,2,1
553113,2,1
762534,3,2
378140,2,1
310924,3,2
407666,2,1
969216,3,2
73952,1,0
838524,2,1
1028777,2,1
297449,3,2
701441,2,1
950882,3,2
745279,2,1
1039401,2,1
507769,2,1
7349,2,1
108606,2,1
238830,3,2
293612,2,1
307818,2,1
536528,2,1
37425,3,2
483887,2,1
301803,3,2
335968,2,1
186304,2,1
859188,2,1
474124,3,2
602141,2,1
931568,2,1
165133,3,2
717218,2,1
310979,2,1
667847,3,2
977591,2,1
684548,2,1
588278,3,2
924361,2,1
655211,1,0
540395,2,1
301333,2,1
1052030,3,2
434381,2,1
702089,2,1
295255,2,1
44657,3,2
761947,2,1
452872,2,1
870797,3,2
580305,2,1
82353,3,2
582054,3,2
198057,3,2
71543,2,1
1010450,2,1
136062,1,0
1051837,2,1
640364,2,1
280843,3,2
870157,2,1
427246,2,1
738263,1,0
405543,3,2
984142,2,1
1036793,1,0
432631,2,1
597615,3,2
513777,2,1
600530,3,2
565719,2,1
915036,1,0
446789,2,1
734953,3,2
761813,3,2
19433,3,2
68273,3,2
787947,2,1
816316,2,1
962001,3,2
92661,3,2
194407,2,1
70449,3,2
356167,1,0
307229,3,2
683305,3,2
343563,3,2
652397,2,1
257275,2,1
939418,2,1
177624,2,1
864641,2,1
660519,3,2
618395,3,2
489682,2,1
813841,2,1
325296,3,2
41649,1,0
507532,2,1
699286,3,2
717201,2,1
378758,2,1
795870,3,2
187374,1,0
830735,3,2
583140,2,1
677113,1,0
472539,2,1
325628,2,1
554537,3,2
750307,2,1
237701,3,2
320266,3,2
528785,2,1
601702,2,1
766336,3,2
694029,3,2
636035,3,2
243687,2,1
566718,2,1
76807,2,1
486333,2,1
234904,2,1
691769,2,1
275503,2,1
753861,3,2
442938,2,1
413438,1,0
352282,2,1
645042,2,1
1010122,1,0
797339,3,2
247889,2,1
935402,2,1
43387,3,2
336069,2,1
853426,2,1
530344,3,2
18290,2,1
882575,2,1
238540,2,1
2325,2,1
755848,3,2
575998,2,1
793287,1,0
336593,3,2
392337,3,2
25679,2,1
116416,2,1
337663,1,0
668603,2,1
810340,2,1
326698,2,1
176060,2,1
617141,2,1
249518,2,1
728995,2,1
817221,2,1
368877,1,0
712460,3,2
687476,2,1
925209,2,1
986138,1,0
435989,2,1
482784,3,2
421753,2,1
414610,3,2
519789,2,1
160247,2,1
157880,3,2
539596,2,1
980390,2,1
787543,2,1
121685,3,2
755331,2,1
665232,2,1
446001,3,2
577075,2,1
990559,2,1
581128,2,1
313933,2,1
174108,3,2
224826,2,1
674618,2,1
572894,2,1
708369,3,2
532146,3,2
333173,3,2
62801,2,1
173800,1,0
809885,3,2
229298,2,1
80602,2,1
193917,2,1
449226,3,2
427090,3,2
825451,2,1
972236,1,0
212447,2,1
860618,2,1
82715,2,1
804955,3,2
576865,2,1
1005315,3,2
331694,3,2
701005,2,1
329321,3,2
958398,1,0
639442,3,2
481074,1,0
106258,2,1
726034,2,1
847882,3,2
106104,3,2
832469,2,1
334967,2,1
787042,1,0
982785,1,0
243854,2,1
108252,2,1
944654,2,1
626179,3,2
616224,2,1
747211,3,2
370402,2,1
556572,2,1
962140,3,2
911728,2,1
814793,3,2
93625,3,2
445980,2,1
1040088,2,1
742506,3,2
815092,3,2
649587,3,2
19203,1,0
568,2,1
880584,2,1
254651,2,1
1015245,2,1
756067,3,2
90526,3,2
376502,3,2
688660,3,2
1039924,2,1
486512,2,1
249742,1,0
541547,2,1
666925,2,1
397856,2,1
127543,1,0
229415,1,0
905435,2,1
585806,2,1
726087,2,1
200902,2,1
201623,3,2
498788,2,1
885579,3,2
446670,2,1
936826,3,2
700515,2,1
717775,2,1
15217,2,1
333396,3,2
569801,2,1
1018976,3,2
385796,2,1
437313,1,0
456647,3,2
471831,3,2
777984,2,1
930119,2,1
412421,1,0
510906,3,2
257417,1,0
210189,3,2
985324,3,2
514804,2,1
670658,2,1
576750,2,1
855980,2,1
452540,3,2
818717,1,0
852662,3,2
438872,2,1
212480,3,2
343533,2,1
735340,3,2
721581,3,2
668252,3,2
144906,2,1
87835,2,1
630700,2,1
692284,3,2
910987,2,1
670847,2,1
603326,2,1
942874,2,1
424999,2,1
403722,3,2
477939,1,0
888915,2,1
324744,2,1
895690,2,1
47889,2,1
685497,2,1
145637,3,2
773306,3,2
97008,3,2
88107,2,1
887112,2,1
457948,3,2
64283,2,1
272706,2,1
187581,3,2
702437,2,1
429965,1,0
380230,2,1
675679,3,2
728835,3,2
991913,3,2
54631,2,1
624826,3,2
260122,2,1
274711,3,2
896919,3,2
644854,2,1
801738,2,1
416596,2,1
629913,2,1
858905,2,1
960229,3,2
733539,3,2
298633,2,1
747651,2,1
602065,2,1
340936,3,2
575045,3,2
605121,2,1
634332,3,2
267513,2,1
1040777,3,2
739649,2,1
762268,2,1
93188,3,2
285116,2,1
164482,3,2
281899,3,2
302127,3,2
1001654,1,0
544128,2,1
552041,3,2
71784,2,1
620334,2,1
640842,2,1
595865,2,1
781942,2,1
152720,3,2
954949,2,1
561067,2,1
606648,3,2
571766,3,2
748554,3,2
932384,2,1
347446,3,2
467400,2,1
414176,2,1
837377,3,2
997511,1,0
1000044,2,1
879797,2,1
472171,2,1
517437,2,1
120988,1,0
898970,2,1
751607,3,2
1018193,2,1
384219,2,1
466987,2,1
150933,2,1
506031,3,2
676755,2,1
349119,2,1
207527,2,1
698735,3,2
109240,2,1
1010333,2,1
913459,3,2
175852,2,1
823332,3,2
684399,3,2
123756,2,1
968144,3,2
713631,2,1
714481,2,1
58066,2,1
82635,3,2
18203,3,2
1012142,2,1
733509,2,1
86792,2,1
890590,1,0
1041184,2,1
1030417,3,2
691406,2,1
711422,2,1
283930,3,2
964158,3,2
158172,2,1
1230,1,0
305372,2,1
625286,2,1
935307,2,1
1027386,1,0
941944,2,1
842648,3,2
39480,2,1
531466,2,1
831965,3,2
431988,2,1
879766,3,2
371425,2,1
910458,2,1
932690,3,2
837302,2,1
148529,2,1
143489,2,1
351563,2,1
10142,2,1
560013,2,1
389474,3,2
294031,2,1
952913,2,1
784128,3,2
614105,3,2
465937,3,2
154537,2,1
489410,3,2
912625,3,2
351188,2,1
781197,3,2
32236,3,2
732441,2,1
690622,3,2
792048,2,1
409495,3,2
376328,2,1
512392,2,1
351655,3,2
773473,2,1
228566,2,1
841984,3,2
639289,2,1
860921,2,1
945043,2,1
250075,2,1
844084,3,2
915383,3,2
147037,2,1
590428,2,1
1037248,2,1
610271,2,1
499068,2,1
901407,2,1
842898,3,2
738523,2,1
1034738,3,2
276329,3,2
473930,2,1
950608,2,1
778355,3,2
954127,3,2
740958,2,1
1046192,2,1
35034,2,1
753995,2,1
835727,2,1
435217,3,2
889153,3,2
290414,3,2
892490,3,2
624242,3,2
761948,3,2
356608,3,2
525047,3,2
295278,3,2
294985,2,1
523241,3,2
223880,3,2
291687,2,1
314424,3,2
117733,2,1
948847,1,0
1044915,3,2
99137,2,1
68066,3,2
356295,2,1
1000291,3,2
867797,3,2
18830,2,1
42825,2,1
728454,2,1
150468,3,2
828227,2,1
859768,2,1
594752,3,2
135371,2,1
10327,2,1
542661,3,2
192614,3,2
403114,2,1
815686,2,1
508846,2,1
404974,1,0
499418,2,1
271379,2,1
332861,2,1
123862,3,2
789324,2,1
790171,2,1
724154,2,1
886026,2,1
1045294,2,1
788900,3,2
534190,3,2
874366,2,1
726186,2,1
862114,2,1
675404,3,2
826689,2,1
469748,3,2
189153,2,1
870464,2,1
167278,2,1
488210,3,2
28978,2,1
451059,2,1
637426,3,2
164752,2,1
379581,3,2
419445,2,1
840441,3,2
1042661,2,1
1020487,2,1
495413,2,1
944694,3,2
202001,2,1
684528,2,1
1032907,2,1
1001252,3,2
591480,1,0
824383,3,2
328675,3,2
289752,2,1
136365,2,1
406006,2,1
758617,2,1
929509,2,1
866882,1,0
845583,2,1
255392,3,2
624042,2,1
196336,3,2
870618,3,2
276730,2,1
591769,3,2
131619,2,1
433252,2,1
83755,2,1
399828,3,2
545248,2,1
368999,2,1
501798,2,1
964826,2,1
789501,2,1
948350,3,2
920330,2,1
893266,3,2
591250,2,1
623,2,1
638637,2,1
887890,1,0
304872,3,2
130872,2,1
66357,3,2
489721,2,1
143239,2,1
314440,3,2
1044381,2,1
498030,2,1
582803,3,2
38690,2,1
356249,3,2
979285,2,1
100885,2,1
164869,2,1
222608,2,1
332607,2,1
615632,2,1
155794,1,0
853761,2,1
941304,2,1
695565,2,1
543236,2,1
771394,2,1
777457,3,2
662911,2,1
987527,3,2
918074,2,1
850191,3,2
505080,2,1
724137,2,1
79471,1,0
33363,2,1
108548,3,2
914935,2,1
397261,3,2
846293,2,1
541874,2,1
715213,3,2
909877,2,1
916114,3,2
520622,3,2
875114,2,1
748746,3,2
335444,1,0
372556,2,1
105313,2,1
435398,2,1
818907,2,1
327372,1,0
4935,2,1
617562,2,1
181330,1,0
249013,3,2
611290,3,2
427170,2,1
976766,3,2
963217,2,1
807619,2,1
936023,2,1
275980,2,1
69579,2,1
152925,2,1
644020,2,1
102162,2,1
399587,1,0
984076,2,1
578182,3,2
579656,2,1
974387,2,1
271329,2,1
225156,2,1
247663,2,1
774533,3,2
361442,1,0
606935,3,2
694041,2,1
350102,3,2
1003387,3,2
730226,2,1
157153,2,1
842891,2,1
1044550,3,2
101300,2,1
598524,3,2
307261,2,1
274741,3,2
495884,3,2
450503,3,2
16002,2,1
141523,2,1
770916,2,1
579809,2,1
807828,1,0
1032671,3,2
432010,2,1
1047767,2,1
686289,2,1
808244,3,2
219806,2,1
411937,2,1
725105,2,1
513863,3,2
999497,1,0
501075,2,1
97062,2,1
214647,2,1
160791,3,2
639083,2,1
107748,3,2
307548,3,2
616421,2,1
320963,2,1
1048832,2,1
366176,2,1
250021,2,1
132909,3,2
391540,2,1
855624,3,2
951366,2,1
451074,2,1
631518,2,1
379322,3,2
471585,2,1
526072,3,2
765311,2,1
576051,2,1
710641,2,1
548978,1,0
65996,2,1
104400,2,1
745011,2,1
17332,2,1
234686,2,1
417130,2,1
623162,1,0
838763,1,0
116839,3,2
539676,3,2
258287,2,1
690386,2,1
178374,2,1
897202,2,1
137381,2,1
583739,2,1
184583,3,2
396450,1,0
882962,3,2
1010594,3,2
465627,2,1
629658,3,2
831566,2,1
612633,3,2
820677,2,1
626802,2,1
91018,2,1
264849,3,2
588995,3,2
578062,2,1
723270,2,1
638088,2,1
465800,3,2
276660,2,1
57543,2,1
774589,2,1
140634,2,1
455107,2,1
763360,2,1
965599,3,2
968393,3,2
912031,3,2
375181,3,2
484566,2,1
709831,2,1
280430,2,1
108897,1,0
925638,2,1
392573,1,0
1036193,1,0
706545,1,0
932606,2,1
1038479,3,2
719203,3,2
326832,2,1
586273,2,1
484197,3,2
662195,3,2
976113,2,1
577079,2,1
562728,3,2
893556,2,1
608918,2,1
583977,1,0
30984,1,0
293366,2,1
851771,3,2
883243,3,2
277514,3,2
810357,3,2
166908,2,1
618815,2,1
533269,2,1
135581,2,1
27134,2,1
731951,3,2
67480,3,2
478026,3,2
832015,2,1
508327,1,0
70237,2,1
941097,1,0
970870,2,1
275865,2,1
311902,1,0
906903,3,2
333074,2,1
904983,3,2
45173,1,0
840719,2,1
166615,2,1
962249,3,2
438684,2,1
452009,3,2
100053,2,1
841157,2,1
359769,3,2
65854,2,1
829088,3,2
638593,3,2
982530,3,2
235529,3,2
54635,3,2
651500,2,1
504464,2,1
838455,3,2
628328,2,1
886073,2,1
383851,3,2
7338,2,1
90163,3,2
952745,2,1
244117,2,1
578424,2,1
139369,1,0
1020083,2,1
549107,2,1
783989,2,1
828793,2,1
607492,2,1
944703,2,1
511822,2,1
973410,3,2
397644,1,0
143232,2,1
267780,3,2
338766,2,1
557530,3,2
279090,2,1
213220,1,0
16422,2,1
809377,2,1
237644,1,0
671297,2,1
900787,3,2
97363,1,0
149967,2,1
447302,2,1
193840,2,1
609212,2,1
248540,2,1
354154,2,1
858877,3,2
72395,2,1
91626,1,0
797540,2,1
289339,2,1
337192,2,1
713155,2,1
359355,2,1
915904,2,1
513804,2,1
860871,3,2
971842,2,1
938899,3,2
911001,2,1
472971,2,1
996607,2,1
304937,3,2
751856,2,1
69537,2,1
866858,3,2
931392,3,2
16666,3,2
661453,2,1
236038,1,0
1004552,2,1
324112,2,1
603016,3,2
445181,2,1
366233,1,0
456799,3,2
407764,3,2
491263,3,2
816313,2,1
228176,3,2
897940,2,1
968660,2,1
1036727,3,2
15285,2,1
85503,3,2
1005443,1,0
390393,3,2
65600,2,1
317162,2,1
275973,2,1
775926,2,1
652879,2,1
918646,2,1
741954,2,1
834261,2,1
175013,2,1
358655,1,0
585850,2,1
541584,2,1
337346,2,1
577647,2,1
993011,3,2
240954,2,1
353511,2,1
114807,1,0
44194,2,1
889244,2,1
72837,3,2
178638,2,1
149286,2,1
793003,2,1
1015648,3,2
432851,2,1
246728,2,1
65602,3,2
654371,3,2
763970,3,2
741705,2,1
1011917,2,1
251761,2,1
620142,2,1
145592,3,2
366045,2,1
53540,2,1
439470,2,1
827635,2,1
832233,3,2
809311,2,1
310704,3,2
55401,3,2
885011,2,1
193610,3,2
553742,2,1
572298,3,2
196770,2,1
111601,3,2
83443,2,1
80559,2,1
675898,2,1
847585,3,2
172329,2,1
944900,1,0
863634,2,1
994270,1,0
31102,3,2
666661,3,2
684866,3,2
952599,2,1
637581,2,1
456583,1,0
156677,3,2
938660,3,2
1030271,2,1
37611,3,2
580694,2,1
399912,3,2
321552,2,1
407077,3,2
9093,2,1
93100,2,1
205768,3,2
242304,1,0
111896,2,1
401993,2,1
304673,1,0
959947,3,2
934583,3,2
806862,2,1
901957,3,2
383532,3,2
649619,2,1
91227,3,2
106402,2,1
131626,2,1
755043,2,1
766271,2,1
1037911,2,1
890721,2,1
513713,2,1
298118,2,1
953624,3,2
212127,3,2
976005,2,1
911809,2,1
163629,3,2
900835,3,2
66786,2,1
756049,3,2
57483,2,1
667180,2,1
608798,3,2
59259,1,0
251986,3,2
979489,2,1
130426,3,2
171921,3,2
631644,2,1
189663,2,1
574131,2,1
977532,2,1
373791,2,1
15984,2,1
320994,2,1
1040214,3,2
987156,3,2
1027015,1,0
73053,3,2
295326,3,2
67396,2,1
360410,2,1
926813,3,2
831067,2,1
1043704,2,1
1038834,2,1
394548,2,1
86267,2,1
982843,2,1
768797,3,2
1027377,3,2
718208,1,0
581653,3,2
506894,2,1
879000,1,0
711417,1,0
892907,2,1
243345,3,2
779526,2,1
728516,2,1
345923,2,1
629830,2,1
144860,1,0
698620,3,2
591511,2,1
236385,2,1
226398,2,1
96966,2,1
881959,3,2
926159,2,1
532042,3,2
231442,2,1
158127,2,1
716125,3,2
377379,2,1
92504,2,1
83433,2,1
979593,2,1
563657,3,2
81374,3,2
1008074,3,2
505687,2,1
16986,1,0
113688,2,1
923875,2,1
42614,3,2
29762,2,1
720147,3,2
614641,2,1
932920,2,1
405060,2,1
709603,2,1
966014,2,1
919390,1,0
149477,2,1
623406,3,2
788527,3,2
322700,2,1
523661,2,1
811032,2,1
132525,3,2
378994,1,0
70903,3,2
943870,3,2
353625,2,1
723067,2,1
215455,2,1
477378,1,0
349107,2,1
795982,1,0
483068,2,1
400873,2,1
468040,2,1
767023,3,2
969653,2,1
164972,3,2
650701,2,1
654803,3,2
568825,2,1
474851,2,1
152619,3,2
5907,3,2
1011060,1,0
909578,3,2
63729,3,2
263247,3,2
157902,2,1
228334,1,0
738615,2,1
118980,3,2
649965,3,2
612137,2,1
218995,2,1
595866,2,1
1051415,2,1
764484,2,1
958847,2,1
157292,2,1
895223,2,1
531292,3,2
604781,3,2
860745,3,2
554093,2,1
976194,3,2
588848,3,2
585576,2,1
251324,2,1
1000299,2,1
899817,2,1
745677,2,1
370926,3,2
295958,2,1
492164,3,2
889226,2,1
1046280,2,1
359517,3,2
163964,2,1
950836,2,1
447402,1,0
271692,3,2
227551,3,2
653373,2,1
887342,2,1
85029,2,1
1006061,2,1
316745,2,1
562713,3,2
852002,3,2
171995,3,2
539418,2,1
355712,1,0
885504,3,2
599326,2,1
830187,2,1
171032,2,1
437189,3,2
44574,2,1
67152,3,2
351893,3,2
287809,2,1
602035,3,2
471023,2,1
330544,3,2
381777,2,1
478039,2,1
929605,2,1
985619,1,0
380278,1,0
181344,2,1
606097,3,2
51414,2,1
402888,3,2
811646,1,0
507794,3,2
816330,2,1
565847,2,1
118537,2,1
153552,3,2
49051,2,1
576832,3,2
413891,1,0
862906,3,2
865420,3,2
956742,1,0
751514,2,1
311821,2,1
732660,2,1
79548,2,1
740417,2,1
771515,2,1
697330,2,1
416279,2,1
471566,2,1
263394,1,0
29020,2,1
1048861,3,2
93452,2,1
410521,3,2
540699,2,1
1048880,3,2
483214,3,2
783826,2,1
719943,3,2
804609,2,1
211592,3,2
295625,3,2
371814,2,1
395276,2,1
942262,3,2
1011069,2,1
243336,3,2
373529,2,1
711192,2,1
509017,2,1
636268,3,2
832976,2,1
12602,1,0
768946,2,1
184132,2,1
357739,2,1
928145,3,2
599043,3,2
49978,3,2
622084,2,1
457238,2,1
862928,2,1
879486,3,2
62754,2,1
660849,1,0
874700,2,1
430556,3,2
370619,3,2
538591,2,1
310369,3,2
22093,2,1
641661,2,1
340987,3,2
1017461,3,2
665439,2,1
579667,3,2
74958,2,1
592497,1,0
483377,2,1
906565,3,2
644162,2,1
838381,2,1
514969,1,0
242119,2,1
632077,3,2
156798,2,1
14004,3,2
464636,1,0
240448,2,1
959867,3,2
669273,3,2
405822,3,2
876464,2,1
666640,2,1
224360,3,2
363884,2,1
133530,2,1
868339,1,0
17464,2,1
801695,3,2
655667,1,0
225151,3,2
662652,3,2
468598,2,1
414378,3,2
174237,2,1
1023217,2,1
597553,2,1
799603,1,0
17443,2,1
356101,2,1
785419,2,1
833314,3,2
352820,2,1
187205,2,1
50892,2,1
846402,2,1
12565,3,2
628760,2,1
225112,2,1
948052,2,1
347614,2,1
13050,3,2
413487,1,0
8556,2,1
193412,2,1
64478,2,1
98563,2,1
759692,2,1
606853,2,1
361064,2,1
993226,2,1
579734,2,1
1033375,2,1
571930,2,1
1019064,2,1
1051063,2,1
660052,3,2
866473,3,2
1009872,3,2
186987,2,1
531776,2,1
440790,1,0
826363,1,0
662809,2,1
584879,2,1
529283,2,1
359935,2,1
872223,3,2
327440,3,2
755485,2,1
578350,3,2
645636,1,0
387679,3,2
1005948,2,1
189138,2,1
363254,2,1
609934,3,2
336857,3,2
874938,2,1
431132,2,1
656038,3,2
1036045,2,1
428910,2,1
947532,2,1
189312,2,1
277714,2,1
130052,2,1
119281,2,1
705132,2,1
762814,2,1
1036505,2,1
977304,2,1
921718,2,1
314074,2,1
59314,1,0
677222,3,2
503534,2,1
316498,2,1
773411,3,2
1037428,2,1
660739,3,2
612608,2,1
370724,3,2
985415,2,1
627363,2,1
127370,3,2
601706,2,1
1041658,2,1
650772,1,0
438875,2,1
362521,3,2
500694,3,2
617189,2,1
437244,3,2
252989,2,1
139870,2,1
681123,3,2
198558,3,2
891432,2,1
436915,3,2
722635,3,2
283583,3,2
602046,2,1
238973,2,1
280272,3,2
1017511,2,1
635993,3,2
1048695,2,1
290579,3,2
950815,1,0
103107,2,1
745081,2,1
953125,3,2
375200,3,2
26461,3,2
281035,2,1
938519,1,0
581393,2,1
419549,2,1
61352,3,2
241994,2,1
473987,2,1
1019963,1,0
6218,2,1
189468,1,0
522650,1,0
909597,3,2
1040477,3,2
611819,3,2
857734,1,0
847343,2,1
886696,2,1
